lead_id,name,age,location,property_type,owns_property,income_level,electricity_bill,contacted_before,interested,days_to_respond,bought_panel
7108,Madhuri Kumar,42,Viman Nagar,Commercial,True,Medium,500,False,False,30,True
4413,Pooja Jadhav,31,Aundh,Commercial,False,Medium,5000,True,False,25,True
4302,Ravi Yadav,58,Hadapsar,Residential,False,High,8000,False,True,13,True
6778,Riya Yadav,45,Shivajinagar,Commercial,False,High,8000,False,True,4,False
3122,Arjun Sharma,30,Kothrud,Farm,True,Low,5000,False,True,26,False
9500,Sai Kulkarni,34,Pune,Residential,True,Low,1500,False,False,23,False
5510,Pooja Yadav,45,Pune,Commercial,True,Low,8000,False,False,13,True
7529,Ananya Sharma,41,Kedgaon,Commercial,True,Low,1500,False,False,6,True
1310,Isha Kulkarni,47,Viman Nagar,Commercial,False,Medium,1500,False,False,3,True
3656,Isha Yadav,51,Shivajinagar,Farm,True,High,1500,True,False,30,True
7657,Pooja Shetty,26,Baner,Residential,True,High,500,False,False,24,False
3930,Aarav Chavan,44,Shivajinagar,Residential,False,Low,5000,True,False,2,False
3877,Reyansh Naik,56,Aundh,Residential,True,Low,5000,True,True,21,False
9733,Pooja Kulkarni,54,Hinjewadi,Commercial,False,Medium,8000,True,True,12,False
9900,Aisha Chavan,44,Pune,Commercial,True,High,8000,False,False,9,False
2825,Aisha Gupta,29,Hadapsar,Residential,False,High,5000,False,False,24,False
3332,Madhuri Joshi,43,Hadapsar,Residential,True,Low,1500,False,False,19,True
8200,Arjun Mehta,37,Kedgaon,Commercial,False,Low,3000,False,False,17,False
3380,Sai Soni,47,Hadapsar,Farm,False,High,8000,False,False,5,False
5893,Ravi Bhosale,59,Shivajinagar,Commercial,True,Low,8000,True,False,2,True
4397,Rupal Reddy,59,Hinjewadi,Farm,True,High,500,False,True,25,False
7543,Reyansh Joshi,47,Kedgaon,Farm,False,Medium,8000,False,False,24,True
7149,Aarav Yadav,30,Viman Nagar,Farm,False,Medium,500,False,True,11,True
4781,Isha Chavan,44,Hinjewadi,Residential,False,Medium,500,True,False,11,False
4773,Sai Singh,35,Pune,Residential,False,Low,5000,False,False,15,True
6448,Shruti Mehta,39,Pune,Farm,True,Low,3000,False,False,2,True
9429,Ravi Thakur,59,Baner,Farm,False,Low,3000,True,False,5,False
4835,Krishna Pawar,41,Bavdhan,Residential,True,Low,1500,False,False,28,True
9792,Madhuri Pawar,47,Baner,Farm,True,Medium,1500,True,False,2,False
6179,Madhuri Verma,28,Viman Nagar,Residential,False,High,5000,True,True,28,True
2861,Ravi Singh,31,Aundh,Farm,True,Medium,500,False,True,22,False
8369,Shaurya Gupta,48,Hadapsar,Farm,True,Low,1500,False,False,4,True
3601,Aisha Mehta,37,Viman Nagar,Farm,True,Low,5000,False,True,8,False
8785,Ananya Naik,56,Kedgaon,Farm,False,Medium,1500,False,True,2,False
6445,Aarav Gupta,39,Kedgaon,Residential,True,Low,5000,False,True,30,True
9037,Madhuri Deshmukh,28,Bavdhan,Farm,True,Low,500,True,True,12,False
8060,Krishna Sharma,57,Viman Nagar,Commercial,False,Low,500,False,False,19,True
9923,Isha Verma,36,Pune,Farm,True,Low,8000,False,True,8,False
5544,Riya Soni,54,Pune,Residential,True,Low,3000,False,False,12,False
6015,Riya Naik,43,Kothrud,Residential,True,Low,5000,True,True,18,False
9872,Riya Sharma,39,Hinjewadi,Residential,False,Low,5000,False,False,15,True
5755,Ananya Singh,50,Kothrud,Commercial,False,Medium,8000,False,False,17,False
4990,Vivaan Shetty,33,Pune,Commercial,True,Medium,1500,True,False,19,False
7186,Yash Reddy,44,Hadapsar,Farm,True,Low,3000,False,False,18,True
2612,Ravi Shetty,37,Aundh,Commercial,True,High,5000,False,True,4,False
9898,Madhuri Yadav,25,Baner,Farm,True,Low,500,False,False,25,False
6184,Reyansh Gupta,46,Aundh,Commercial,True,High,3000,False,True,21,False
1611,Shruti Mehta,38,Hinjewadi,Farm,True,High,8000,False,False,17,True
6464,Ananya Pawar,29,Shivajinagar,Farm,False,High,3000,True,True,21,False
8140,Arjun Deshmukh,58,Pune,Farm,False,Low,3000,False,False,18,True
2555,Aisha Shetty,49,Aundh,Residential,False,High,1500,True,False,12,True
4624,Krishna Bhosale,42,Baner,Commercial,True,High,500,False,False,16,False
9793,Rupal Thakur,34,Hadapsar,Farm,True,Medium,1500,False,True,26,False
2509,Tanya Pawar,48,Kothrud,Residential,True,Medium,8000,False,False,20,True
6563,Nisha Kumar,54,Hadapsar,Commercial,True,Medium,1500,False,True,27,True
5535,Arjun Naik,47,Kothrud,Commercial,True,Low,3000,False,True,5,True
1273,Ravi Soni,56,Bavdhan,Residential,True,Low,3000,True,False,20,True
1228,Riya Singh,46,Viman Nagar,Residential,False,Medium,3000,True,False,17,False
8482,Krishna Jadhav,27,Kedgaon,Farm,False,High,5000,False,True,14,True
3891,Aditya Gupta,52,Viman Nagar,Farm,True,High,1500,True,False,23,False
5285,Krishna Kumar,36,Bavdhan,Residential,False,High,500,False,True,23,True
6632,Arjun Verma,60,Baner,Residential,True,Low,8000,True,True,8,True
6630,Isha Jadhav,36,Viman Nagar,Farm,True,Medium,5000,True,False,14,True
5455,Aisha Pawar,57,Kothrud,Residential,False,High,8000,False,False,22,True
1191,Krishna Gupta,54,Viman Nagar,Commercial,False,Low,8000,False,False,4,False
8778,Sai Shetty,37,Viman Nagar,Farm,False,High,3000,True,True,12,True
2925,Aarav Kulkarni,40,Pune,Commercial,False,Low,8000,False,False,22,True
7432,Aditya Chavan,53,Kedgaon,Farm,False,Medium,8000,False,False,4,True
3808,Aditya Naik,45,Hinjewadi,Farm,True,Medium,5000,False,True,11,True
8478,Ananya Singh,51,Bavdhan,Residential,True,Low,500,True,False,3,True
6579,Sai Pawar,26,Bavdhan,Residential,False,High,8000,False,True,16,False
8670,Isha Yadav,53,Baner,Commercial,False,Low,5000,True,True,20,False
2442,Shaurya Yadav,57,Viman Nagar,Residential,False,High,8000,False,False,16,True
8684,Isha Deshmukh,46,Hinjewadi,Residential,True,Low,500,True,True,24,False
8426,Isha Pawar,28,Kothrud,Farm,True,Low,8000,True,True,24,False
5805,Aditya Patil,54,Hinjewadi,Farm,False,High,3000,False,True,30,False
7473,Vivaan Pawar,56,Shivajinagar,Commercial,True,Medium,5000,True,False,15,False
9148,Isha Naik,59,Hadapsar,Commercial,True,High,8000,True,False,27,True
4468,Ravi Pawar,37,Kedgaon,Commercial,True,Medium,1500,False,False,12,False
6370,Sai Bhosale,46,Shivajinagar,Farm,False,Low,3000,True,False,10,False
2541,Rupal Chavan,41,Baner,Commercial,False,Low,3000,False,False,20,False
8775,Sai Mehta,48,Kothrud,Commercial,True,Medium,5000,True,False,2,True
9852,Aisha Mehta,30,Bavdhan,Residential,False,Medium,5000,True,False,21,False
6871,Aditya Thakur,37,Hadapsar,Commercial,True,Low,5000,False,False,4,True
2270,Sai Jadhav,25,Hinjewadi,Farm,False,High,1500,True,True,12,False
5202,Aarav Soni,55,Kothrud,Residential,True,High,500,True,True,2,True
1891,Vivaan Pawar,44,Pune,Residential,True,Low,5000,False,False,14,True
2797,Ravi Bhosale,40,Viman Nagar,Farm,True,High,3000,False,True,3,True
2768,Vivaan Deshmukh,25,Hinjewadi,Residential,False,Medium,8000,False,True,9,True
2514,Shaurya Yadav,46,Aundh,Residential,True,Medium,8000,True,True,19,True
1488,Aisha Sharma,56,Bavdhan,Farm,False,Medium,8000,True,True,4,True
4872,Madhuri Thakur,52,Pune,Residential,True,High,1500,False,True,25,False
4263,Aarav Mehta,56,Hadapsar,Farm,True,Medium,500,True,False,15,False
3636,Aditya Sharma,29,Pune,Farm,True,Low,1500,False,True,11,True
1534,Aditya Singh,27,Bavdhan,Commercial,False,High,8000,True,False,9,True
5483,Aisha Kulkarni,57,Aundh,Commercial,True,Medium,8000,False,True,15,False
9041,Aditya Chavan,46,Viman Nagar,Farm,True,Medium,500,True,True,20,True
2639,Aarav Deshmukh,54,Kothrud,Commercial,True,Medium,1500,False,False,7,False
7203,Aditya Joshi,46,Shivajinagar,Commercial,False,High,1500,False,False,2,True
5105,Nisha Gupta,28,Bavdhan,Commercial,False,High,5000,True,True,14,True
3793,Tanya Kumar,30,Hadapsar,Commercial,True,Low,5000,True,True,26,True
5596,Madhuri Verma,58,Hinjewadi,Residential,False,High,3000,True,True,24,True
1564,Arjun Verma,42,Hinjewadi,Commercial,True,Medium,500,False,False,30,True
5491,Aarav Yadav,45,Hinjewadi,Farm,False,High,1500,True,True,2,True
8650,Arjun Kumar,39,Baner,Residential,True,Low,5000,False,True,2,True
5180,Nisha Shetty,56,Shivajinagar,Farm,True,Low,8000,True,True,17,False
2748,Vivaan Joshi,42,Viman Nagar,Commercial,False,Low,5000,True,True,17,False
6432,Aditya Yadav,49,Shivajinagar,Commercial,False,Medium,8000,True,False,15,False
6640,Vivaan Kulkarni,26,Hinjewadi,Farm,True,Medium,5000,True,True,3,True
6560,Vivaan Joshi,52,Shivajinagar,Residential,True,Low,1500,True,False,7,True
2624,Ananya Mehta,26,Kothrud,Farm,True,Medium,1500,True,True,25,False
9285,Vivaan Chavan,31,Bavdhan,Commercial,True,Low,500,True,True,13,False
6976,Nisha Thakur,43,Bavdhan,Farm,False,Medium,1500,True,True,25,False
6192,Aarav Gupta,35,Viman Nagar,Residential,True,Low,5000,False,True,29,False
2801,Nisha Patil,39,Pune,Commercial,True,High,8000,False,False,11,True
9908,Madhuri Kulkarni,30,Shivajinagar,Farm,True,High,3000,True,False,21,True
8897,Yash Deshmukh,28,Bavdhan,Residential,False,High,3000,True,True,19,False
3154,Nisha Patil,60,Kothrud,Commercial,True,Low,5000,False,True,9,True
9905,Sai Thakur,29,Viman Nagar,Farm,False,Low,1500,True,True,28,False
3302,Reyansh Sharma,27,Viman Nagar,Commercial,False,Low,3000,True,False,6,True
7945,Madhuri Kumar,32,Baner,Commercial,True,Medium,500,False,True,29,True
1602,Reyansh Singh,28,Kothrud,Residential,False,Low,8000,True,True,14,True
3154,Vivaan Joshi,39,Baner,Farm,False,Low,5000,False,False,26,False
7649,Isha Sharma,50,Hinjewadi,Commercial,True,Medium,3000,False,True,11,False
3813,Arjun Shetty,30,Bavdhan,Residential,True,Medium,5000,True,False,4,False
3356,Tanya Jadhav,29,Shivajinagar,Farm,True,High,500,False,True,26,True
3000,Isha Singh,34,Baner,Residential,False,Medium,500,False,False,10,True
8288,Krishna Jadhav,33,Viman Nagar,Commercial,True,Medium,8000,False,False,1,True
7059,Shruti Mehta,57,Baner,Residential,True,Low,8000,True,True,16,False
3835,Nisha Patil,38,Hadapsar,Residential,False,Low,500,True,False,26,True
1581,Pooja Pawar,25,Viman Nagar,Commercial,True,Medium,8000,False,True,24,False
6573,Krishna Naik,29,Kedgaon,Residential,False,Low,5000,True,False,25,True
4540,Isha Naik,37,Pune,Farm,False,Medium,3000,True,True,23,False
6257,Vivaan Gupta,44,Hadapsar,Commercial,True,High,5000,False,True,27,False
1027,Aisha Bhosale,57,Hadapsar,Residential,False,High,8000,True,False,8,False
4296,Aisha Sharma,54,Hadapsar,Residential,False,High,5000,True,True,5,True
9144,Reyansh Yadav,49,Baner,Farm,False,High,3000,False,False,14,False
6595,Yash Deshmukh,41,Kedgaon,Farm,False,Low,8000,True,True,30,True
8570,Rupal Joshi,44,Viman Nagar,Commercial,True,Medium,3000,False,False,2,True
5738,Aarav Naik,59,Hinjewadi,Residential,True,Medium,5000,False,False,4,True
9440,Tanya Gupta,56,Kothrud,Residential,True,High,500,False,True,16,True
4730,Aisha Kulkarni,26,Shivajinagar,Commercial,True,Medium,500,True,False,23,False
2438,Isha Chavan,27,Baner,Commercial,False,Low,3000,False,True,27,False
9241,Sai Verma,40,Kothrud,Farm,True,High,8000,True,False,17,False
8579,Aditya Kulkarni,32,Viman Nagar,Residential,False,High,500,False,True,8,False
3328,Shaurya Verma,49,Shivajinagar,Commercial,False,High,8000,False,False,5,False
5770,Shaurya Gupta,30,Kothrud,Farm,False,Medium,3000,True,True,7,False
8987,Rupal Jadhav,55,Bavdhan,Commercial,True,Low,3000,False,False,10,True
3220,Aarav Shetty,39,Aundh,Commercial,True,High,5000,True,True,28,True
4834,Yash Pawar,34,Viman Nagar,Residential,True,Low,5000,True,False,27,True
2327,Reyansh Yadav,32,Aundh,Commercial,False,High,5000,False,True,12,True
8407,Nisha Gupta,51,Hadapsar,Commercial,True,Medium,5000,False,False,16,False
5262,Tanya Thakur,52,Shivajinagar,Residential,True,High,3000,True,False,28,False
5484,Riya Gupta,47,Viman Nagar,Farm,False,Low,500,False,False,17,False
8579,Ananya Kulkarni,27,Kedgaon,Residential,False,High,8000,False,True,23,True
6875,Riya Yadav,39,Bavdhan,Commercial,False,Low,500,False,False,10,False
2124,Nisha Shetty,49,Aundh,Farm,False,Medium,8000,False,False,30,False
2040,Ananya Naik,44,Aundh,Farm,False,High,1500,False,False,16,True
7088,Nisha Reddy,35,Bavdhan,Farm,True,High,3000,True,True,29,False
5348,Isha Jadhav,60,Viman Nagar,Commercial,True,Medium,3000,False,True,23,False
9916,Aarav Soni,29,Kedgaon,Farm,True,High,3000,False,False,26,False
6215,Madhuri Pawar,60,Baner,Residential,True,Low,8000,True,False,8,False
7168,Isha Soni,39,Hadapsar,Farm,True,Medium,3000,True,False,7,True
5599,Ravi Mehta,36,Viman Nagar,Commercial,True,High,8000,True,False,21,True
4308,Rupal Soni,44,Viman Nagar,Commercial,False,High,5000,False,False,14,False
7054,Madhuri Bhosale,58,Pune,Residential,True,Low,500,False,False,8,False
7642,Aditya Patil,30,Hinjewadi,Farm,True,Medium,500,False,True,15,True
5615,Tanya Thakur,43,Hadapsar,Farm,False,Low,3000,False,True,3,False
6847,Shaurya Singh,50,Baner,Farm,False,High,3000,False,False,20,True
6714,Madhuri Shetty,52,Pune,Residential,True,Low,3000,False,False,1,False
6892,Krishna Singh,41,Kedgaon,Residential,False,Medium,8000,True,True,24,True
6739,Yash Shetty,47,Pune,Commercial,True,Low,1500,True,True,2,True
4758,Aditya Reddy,37,Baner,Residential,True,Low,5000,True,True,14,True
4352,Arjun Bhosale,56,Shivajinagar,Commercial,False,High,500,True,False,7,True
2650,Ananya Shetty,56,Viman Nagar,Commercial,True,High,500,False,True,19,False
5168,Krishna Bhosale,46,Aundh,Farm,True,Medium,500,True,True,11,False
8376,Shaurya Shetty,44,Hinjewadi,Commercial,True,Medium,1500,True,False,9,False
5539,Sai Naik,51,Bavdhan,Residential,False,Medium,8000,True,True,1,True
9100,Ravi Soni,27,Pune,Commercial,True,Medium,5000,False,False,21,False
1952,Nisha Deshmukh,44,Bavdhan,Commercial,True,Low,1500,False,False,23,False
1495,Krishna Bhosale,58,Aundh,Residential,True,Medium,5000,False,True,2,False
4947,Riya Jadhav,36,Kothrud,Residential,True,High,8000,False,True,7,False
4681,Shaurya Yadav,31,Bavdhan,Farm,True,High,5000,False,False,11,True
9655,Reyansh Thakur,55,Baner,Commercial,True,Medium,1500,True,True,25,False
9177,Tanya Kumar,39,Hadapsar,Commercial,True,High,1500,False,True,2,True
6648,Isha Bhosale,45,Hadapsar,Commercial,True,Medium,1500,False,True,22,True
9937,Ananya Reddy,29,Kedgaon,Farm,True,High,3000,True,True,6,False
5809,Sai Bhosale,37,Kothrud,Commercial,True,High,500,False,False,1,False
7634,Aditya Joshi,40,Shivajinagar,Farm,True,High,5000,True,False,4,False
4893,Sai Mehta,59,Viman Nagar,Farm,False,Medium,5000,False,True,30,False
6787,Reyansh Mehta,57,Viman Nagar,Farm,False,Medium,1500,True,False,21,False
3999,Aisha Reddy,30,Viman Nagar,Farm,False,High,500,True,False,26,True
3965,Shruti Deshmukh,28,Baner,Commercial,True,Low,3000,True,False,20,True
1860,Vivaan Chavan,59,Baner,Commercial,True,High,8000,False,False,29,True
4222,Ananya Singh,31,Shivajinagar,Residential,False,High,8000,True,True,8,False
4755,Vivaan Shetty,30,Hinjewadi,Farm,True,High,5000,True,True,8,True
6775,Arjun Kulkarni,26,Aundh,Farm,True,High,500,False,False,17,False
2594,Vivaan Chavan,34,Bavdhan,Commercial,True,Medium,1500,True,False,2,True
1936,Vivaan Kumar,38,Hadapsar,Commercial,False,High,3000,False,False,15,False
1893,Madhuri Naik,28,Kothrud,Residential,False,High,5000,True,False,13,True
1337,Yash Patil,44,Hinjewadi,Farm,False,High,1500,False,True,2,False
5267,Pooja Soni,54,Bavdhan,Residential,False,Medium,8000,False,False,9,False
7387,Nisha Mehta,55,Kedgaon,Farm,True,High,3000,True,True,12,True
4319,Shaurya Reddy,36,Hadapsar,Residential,False,High,500,False,False,10,True
8530,Rupal Verma,30,Viman Nagar,Farm,True,Low,8000,False,False,16,False
9990,Aditya Chavan,60,Kothrud,Farm,False,High,8000,True,True,18,False
4741,Isha Singh,58,Pune,Farm,True,High,500,False,False,4,False
7308,Riya Gupta,35,Baner,Residential,False,Low,500,True,False,27,False
4704,Arjun Chavan,56,Hinjewadi,Residential,True,Low,8000,False,True,12,False
3463,Krishna Yadav,34,Viman Nagar,Residential,False,High,3000,True,False,29,False
4567,Ananya Patil,53,Baner,Residential,True,Medium,1500,False,True,5,True
1027,Yash Kumar,35,Hinjewadi,Residential,False,Medium,1500,False,False,18,True
1416,Aisha Joshi,27,Hinjewadi,Farm,False,Low,3000,True,False,16,True
5864,Madhuri Reddy,59,Shivajinagar,Commercial,True,Medium,500,False,True,20,False
4033,Madhuri Deshmukh,52,Kothrud,Residential,False,High,3000,False,False,13,True
7699,Aarav Kulkarni,60,Shivajinagar,Commercial,True,Low,3000,False,False,16,True
1210,Pooja Patil,60,Pune,Residential,False,Medium,5000,False,True,11,False
6433,Riya Singh,31,Aundh,Commercial,False,High,3000,False,False,3,False
1071,Tanya Patil,34,Kothrud,Farm,False,High,5000,False,True,20,False
5741,Sai Shetty,26,Kothrud,Farm,False,High,1500,False,False,19,True
8141,Shruti Mehta,37,Viman Nagar,Farm,True,High,5000,False,False,14,True
9508,Nisha Mehta,53,Pune,Residential,False,High,8000,False,True,15,False
7467,Tanya Chavan,49,Baner,Farm,True,Medium,8000,True,True,2,True
8064,Sai Naik,42,Hinjewadi,Residential,True,Medium,8000,True,False,26,False
3638,Shruti Thakur,48,Kedgaon,Residential,True,Low,500,False,True,20,False
9459,Shaurya Yadav,44,Aundh,Farm,True,High,5000,True,False,5,True
7178,Madhuri Bhosale,46,Kothrud,Commercial,True,High,5000,False,False,15,True
2063,Riya Chavan,34,Viman Nagar,Commercial,False,Medium,1500,False,False,9,False
5898,Riya Bhosale,38,Hadapsar,Farm,True,High,500,True,False,17,False
8446,Ananya Verma,46,Kothrud,Farm,True,Medium,1500,False,False,11,True
8099,Aditya Naik,28,Hinjewadi,Residential,True,Low,1500,True,True,3,False
3587,Aditya Verma,41,Shivajinagar,Farm,False,Low,8000,True,True,17,True
7781,Yash Thakur,46,Hadapsar,Farm,True,High,1500,True,False,4,False
5963,Ravi Patil,29,Shivajinagar,Farm,True,Medium,8000,False,True,8,False
4390,Ananya Naik,33,Hinjewadi,Commercial,False,Low,1500,True,True,10,False
8948,Pooja Patil,49,Hadapsar,Residential,True,Medium,8000,False,False,29,True
6372,Shruti Reddy,53,Shivajinagar,Commercial,True,Low,8000,True,False,18,False
8148,Yash Bhosale,38,Hadapsar,Residential,False,High,8000,False,False,6,False
7376,Ravi Yadav,46,Shivajinagar,Commercial,True,High,3000,True,True,15,True
2280,Yash Yadav,40,Bavdhan,Farm,True,Low,8000,True,False,5,True
4839,Vivaan Sharma,28,Aundh,Residential,True,Low,1500,False,True,12,False
4079,Aditya Thakur,36,Pune,Farm,True,Low,5000,True,False,13,True
9038,Reyansh Thakur,38,Kothrud,Commercial,False,Medium,3000,False,True,13,False
4430,Shaurya Joshi,56,Kedgaon,Farm,False,Medium,500,True,True,8,False
2714,Pooja Reddy,56,Viman Nagar,Farm,False,Medium,1500,False,False,25,True
9536,Aarav Mehta,25,Kothrud,Commercial,True,Low,8000,False,True,16,True
8104,Isha Jadhav,55,Aundh,Residential,False,High,3000,False,False,8,True
5676,Yash Thakur,35,Viman Nagar,Farm,True,Medium,8000,False,True,1,False
2175,Pooja Mehta,53,Bavdhan,Commercial,True,Low,500,False,True,17,True
5164,Aarav Jadhav,50,Viman Nagar,Commercial,False,Low,3000,True,True,12,True
1045,Aarav Soni,43,Hinjewadi,Commercial,False,Medium,5000,True,False,4,False
9431,Vivaan Chavan,47,Hadapsar,Commercial,False,Medium,500,True,False,19,False
5774,Yash Thakur,35,Kothrud,Farm,True,Low,5000,False,True,24,True
4271,Krishna Patil,49,Viman Nagar,Farm,True,High,1500,True,True,28,True
5319,Ravi Naik,25,Hinjewadi,Farm,True,Medium,1500,False,False,13,True
5736,Aditya Soni,30,Kedgaon,Farm,True,High,5000,False,False,29,True
5868,Rupal Verma,42,Kedgaon,Commercial,True,Medium,1500,False,False,23,True
7717,Reyansh Shetty,28,Hinjewadi,Commercial,True,Low,1500,False,True,21,True
7536,Ananya Kumar,60,Kedgaon,Residential,True,Medium,3000,False,True,2,True
9225,Tanya Thakur,38,Bavdhan,Commercial,True,Medium,5000,True,True,12,False
1572,Yash Mehta,56,Kedgaon,Commercial,False,Low,5000,True,False,23,True
4126,Pooja Singh,59,Kothrud,Residential,False,Medium,1500,True,False,1,True
9564,Krishna Shetty,28,Hinjewadi,Farm,True,Medium,500,True,True,3,True
3317,Madhuri Naik,59,Hinjewadi,Residential,True,Low,500,True,True,12,False
7117,Madhuri Deshmukh,45,Kedgaon,Commercial,True,Low,1500,True,True,21,True
6983,Rupal Naik,26,Bavdhan,Residential,True,High,3000,False,False,26,False
5352,Aisha Deshmukh,39,Kothrud,Residential,False,Medium,5000,False,True,14,True
9458,Madhuri Soni,57,Hinjewadi,Farm,True,High,8000,False,False,6,True
7807,Shruti Kulkarni,30,Hadapsar,Farm,True,Medium,5000,False,True,22,False
7423,Ananya Yadav,30,Shivajinagar,Commercial,False,Low,8000,False,False,7,False
3169,Isha Sharma,40,Hinjewadi,Farm,True,High,500,True,False,11,True
4435,Arjun Shetty,59,Pune,Farm,True,High,500,True,True,21,False
8595,Aarav Kumar,34,Aundh,Commercial,True,High,500,False,True,5,True
7867,Isha Reddy,52,Kedgaon,Farm,False,Low,3000,True,False,13,True
6203,Shruti Singh,34,Kothrud,Residential,True,High,3000,True,False,29,False
9234,Madhuri Yadav,32,Pune,Farm,False,Low,1500,False,False,24,False
4093,Isha Bhosale,41,Pune,Farm,False,Low,1500,True,True,24,True
3408,Nisha Joshi,48,Kothrud,Commercial,True,High,500,True,False,21,True
1130,Riya Jadhav,55,Hinjewadi,Residential,True,High,500,False,False,17,True
4023,Shruti Yadav,36,Hinjewadi,Residential,True,Low,500,False,True,18,False
1500,Madhuri Naik,56,Hinjewadi,Farm,True,Low,5000,False,False,3,False
3323,Sai Mehta,56,Kedgaon,Residential,True,Medium,1500,True,True,8,False
1769,Arjun Joshi,54,Hadapsar,Commercial,True,Low,8000,False,False,20,True
1214,Tanya Kulkarni,41,Shivajinagar,Residential,True,High,5000,False,False,14,True
8490,Shruti Reddy,39,Bavdhan,Farm,True,Medium,1500,True,False,4,False
6721,Madhuri Yadav,35,Kedgaon,Residential,False,Medium,1500,True,False,16,False
5577,Yash Jadhav,44,Hinjewadi,Commercial,True,High,500,True,True,1,True
8758,Aarav Verma,35,Hadapsar,Commercial,True,High,1500,True,False,29,False
7441,Sai Chavan,59,Viman Nagar,Commercial,False,Medium,3000,False,False,17,True
5150,Rupal Pawar,53,Hadapsar,Residential,False,High,8000,False,True,30,True
6105,Reyansh Jadhav,27,Bavdhan,Commercial,True,High,1500,False,False,19,False
3629,Reyansh Mehta,26,Hinjewadi,Residential,False,Medium,1500,False,False,4,False
4711,Vivaan Jadhav,26,Baner,Residential,True,High,3000,True,True,13,False
8654,Shruti Soni,36,Aundh,Farm,False,High,500,True,True,18,True
9389,Arjun Kumar,45,Hadapsar,Commercial,False,High,8000,False,True,11,True
9251,Tanya Gupta,34,Hinjewadi,Residential,True,Medium,8000,True,False,8,False
7468,Nisha Pawar,36,Aundh,Farm,True,High,500,True,False,11,False
5807,Ravi Verma,55,Bavdhan,Residential,True,Low,1500,True,True,3,False
6427,Isha Chavan,59,Aundh,Commercial,True,High,500,True,False,7,False
4879,Ananya Sharma,39,Kedgaon,Residential,False,Medium,3000,True,False,1,True
3525,Tanya Jadhav,59,Viman Nagar,Residential,True,Medium,5000,False,True,16,True
3337,Ananya Singh,60,Shivajinagar,Farm,True,Medium,500,True,False,8,True
4236,Shruti Pawar,41,Kedgaon,Residential,True,Low,8000,True,False,22,False
2650,Aditya Jadhav,42,Viman Nagar,Farm,True,Medium,1500,True,False,9,False
5714,Ananya Mehta,34,Kothrud,Residential,False,High,8000,False,False,15,False
1586,Nisha Thakur,60,Hadapsar,Commercial,False,High,8000,False,True,21,True
9132,Madhuri Jadhav,46,Hadapsar,Residential,False,Low,3000,True,False,21,False
1633,Arjun Bhosale,33,Shivajinagar,Farm,True,Medium,1500,False,True,17,True
6320,Ananya Singh,33,Viman Nagar,Farm,True,Medium,1500,False,False,11,False
8550,Isha Sharma,28,Hadapsar,Farm,False,Medium,3000,False,True,7,True
8984,Madhuri Deshmukh,28,Hinjewadi,Commercial,False,Medium,500,False,False,28,False
8640,Shruti Pawar,26,Kothrud,Farm,False,Medium,1500,False,True,19,True
3113,Tanya Jadhav,35,Hadapsar,Commercial,True,High,8000,True,False,16,True
5662,Pooja Shetty,33,Hadapsar,Commercial,True,Medium,8000,True,True,26,True
3488,Isha Thakur,54,Hinjewadi,Farm,False,Low,3000,False,False,21,False
1593,Arjun Pawar,57,Pune,Commercial,True,Medium,5000,True,True,1,True
3315,Nisha Bhosale,58,Kedgaon,Farm,False,Medium,3000,True,True,6,False
9944,Rupal Joshi,60,Baner,Residential,True,High,5000,False,True,5,True
2398,Reyansh Verma,38,Kothrud,Farm,False,High,1500,True,True,14,True
7847,Yash Verma,27,Pune,Farm,False,Medium,500,False,True,19,True
5993,Ravi Jadhav,46,Baner,Farm,True,Low,8000,False,False,4,False
5454,Riya Joshi,30,Pune,Farm,True,Low,3000,False,False,9,True
3877,Sai Kulkarni,51,Aundh,Commercial,False,Medium,1500,True,True,1,True
5433,Shaurya Patil,47,Aundh,Commercial,False,High,3000,False,True,7,False
5969,Shaurya Mehta,46,Kothrud,Residential,False,High,1500,False,True,15,True
2185,Riya Shetty,35,Viman Nagar,Farm,True,Medium,500,False,False,9,True
2695,Pooja Soni,30,Kedgaon,Commercial,True,Medium,3000,False,True,22,True
6108,Yash Kulkarni,59,Pune,Residential,False,Medium,3000,True,False,4,False
5916,Shruti Gupta,57,Hadapsar,Commercial,True,Low,3000,True,True,26,False
2757,Ananya Naik,33,Viman Nagar,Commercial,True,High,1500,True,True,17,False
9749,Sai Joshi,52,Hinjewadi,Farm,False,Medium,8000,True,False,17,False
2272,Ravi Pawar,55,Hinjewadi,Residential,True,Low,8000,True,False,28,True
2717,Rupal Verma,58,Bavdhan,Residential,True,Medium,3000,False,False,15,False
9467,Pooja Kulkarni,46,Hinjewadi,Commercial,False,Low,3000,True,True,12,False
7984,Vivaan Naik,39,Kedgaon,Farm,True,High,8000,False,False,17,False
2898,Aarav Gupta,55,Pune,Residential,False,Medium,1500,False,False,17,False
8931,Vivaan Sharma,57,Viman Nagar,Commercial,True,High,8000,True,True,16,True
9351,Vivaan Kumar,40,Hinjewadi,Commercial,False,Medium,3000,True,True,8,False
3032,Ravi Singh,32,Aundh,Farm,False,Medium,5000,True,False,14,True
5413,Madhuri Verma,50,Kothrud,Residential,True,Low,8000,False,False,12,False
3414,Madhuri Pawar,48,Shivajinagar,Commercial,False,Low,5000,True,True,30,True
1113,Yash Mehta,57,Bavdhan,Residential,False,Medium,1500,True,True,24,False
